question_text,prediction,ground_truths,generated_text,correctness,context,LARS_BASE,llava_infoseek_bm25_base_no_context,llava_infoseek_bm25_base_with_context,llava_infoseek_bm25_no_p_prime,llava_infoseek_bm25_no_p_q_i,llava_infoseek_bm25_no_p_q_c,llava_infoseek_bm25_no_p_q
What is the common way that plant is pollinated?,Wind,['insect'],[],0,"Liquidambar acalycina is a deciduous tree that has a brown to black colored bark with a conical/pyramidal shape. It matures quickly to a medium height at about 10m in height, and 6m in width. The leaves have three lobes, making the tree similar to a maple tree. However, they are more star shaped than maple leaves. The leaves emerge with a burgundy color in spring, but as they grow and mature in summer, they become green, which indicates their increasing ability to photosynthesize. When nearing fall, the leaves return to a red to purple color. During the months of April to May, monoecious flowers begin to bud with yellow-green colors, but are insignificant for pollination in attracting pollinators. The fruit of this tree is a dark brown color. This tree serves as a shade tree for gardens. Liquidambar acalycina prefers soil that is acidic and clay-based.",0.9557018280029297,0.001195862889289856,0.04512443020939827,0.0075340233743190765,0.00584822753444314,0.02521722950041294,0.07347072660923004
Which city or region does this garden locate in?,Hong Kong,['Hong Kong'],[],1,"Hammer Hill Park (Chinese: 斧山公園) is a park along Fung Tak Road, near Nan Lian Garden, in Kowloon, Hong Kong.",0.6425072550773621,0.35604384541511536,0.09107554703950882,0.042082175612449646,0.12692826986312866,0.017837047576904297,0.08655960857868195
Which city or region does this mountain locate in?,Como,['Province of Lecco'],[],0,"Bellagio (Italian: [belˈlaːdʒo]; Comasco: Belàs [beˈlɑːs]) is a comune (municipality) in the Province of Como in the Italian region of Lombardy. It is located on Lake Como, also known by its Latin-derived name Lario, whose arms form an inverted Y. The triangular land mass at the base of the inverted Y is the Larian Triangle: at its northern point sits Bellagio, looking across to the northern arm of the lake and, behind it, the Alps. It has always been famous for its location. It belongs to a mountain community named Comunità montana del Triangolo lariano (Larian Triangle mountain community), with base in Canzo.",0.6160570979118347,0.000787010183557868,0.13040362298488617,0.0097179114818573,0.18354550004005432,0.054151080548763275,0.13266895711421967
What is the pH value of this drink?,2.6,['2.6-2.8'],[],0,"A lemon-lime soda cocktail is a cocktail made with lemon-lime soda such as Sprite. This includes many coolers. Henry's Hard Soda sold a Henry's Hard Lemon Lime soda. 7 and 7 (whisky and 7 Up) Citrus splash (vodka, Sprite, and grapefruit juice) Corbins Riptide Crash (blueberry vodka, Frost Riptide Rush, Sprite) Mediterranean Sunset (vodka, blood orange liqueur, Sprite, grenadine) Mexican martini (tequila, Cointreau, orange juice, lime juice, green olive brine, Sprite) Midori sour (melon liqueur, lime juice, lemon-lime soda) Orange crush (vodka, orange liqueur, navel orange, lemon-lime soda) Pimm's cocktail (Pimm's No. 1, lemon, ginger ale, cucumber, ice cubes, lemonade) Pink lemonade vodka punch (vodka, raspberries, lemon, pink lemonade concentrate, lemon-lime soda) Pink lemonade vodka slush (vodka, frozen pink lemonade concentrate, soda water, lemon-lime soda) Sex in the driveway (vodka, peach schnapps, blue curaçao, Sprite) Smirnoff Passion Fruit Punch (vodka, cranberry juice, pineapple juice, grapefruit juice, bitters, lemon-lime soda) Whiskey Sprite lime cocktail (Irish whiskey, Sprite, soda water, lime wedge)",0.10860447585582733,0.1273701786994934,0.14264410734176636,0.06953883916139603,0.024996360763907433,0.05417206883430481,0.13503077626228333
Which city or region does this place locate in?,Philippines,['Nueva Ecija | General Tinio'],[],0,"Roman Catholic is the most prevalent religion, with Iglesia ni Cristo, IEMELIF, Baptist, Methodist, and others attracting its own followers.  The town's patron saint, the Santo Cristo or the Holy Cross is being feted every May. The town is best known for having the most number of brass bands in the Philippines with 15 organized bands.  These bands are sought after to enhance entertainment ambience in fiestas and other traditional rites such as wakes.  The Family band is the most popular one and have produced champions in majorette exhibition, solo flute competition, solo clarinet competition, solo trumpet competition, French horn competition, etc., in national brass band competitions. The town also has other places of interest notably Minalungao National Park which is a favorite swimming destinations in summer, specially during Black Saturday when it is usually filled with local bathers and visitors.  Minalungao, literally meaning ""mine of gold in a cave"", has several caves which can explored.  The river also has a portion where a stone ledge located about 15 meters high from the river can be used as spring board. Papaya Festival is also celebrated coincide with its Foundation Anniversary, Parade of  different school students  around the town wearing colourful costume inspired by the fruits Papaya which this town got its name until it was change to General Tinio",0.7104437947273254,0.0007594100316055119,0.20165707170963287,0.4356364607810974,0.23544786870479584,0.585752546787262,0.6669772863388062
What is the length of the wingspan in centimetre of this bird?,65,['77'],[],0,"Measurements: Length: 24–28 cm (9+1⁄2–11 in) Weight: 122–194 g (4+5⁄16–6+13⁄16 oz) Wingspan: 65–67 cm (25+1⁄2–26+1⁄2 in) The breeding adult American golden plover has a black face, neck, breast, and belly, with a white crown and nape that extends to the side of the breast. The back is mottled black and white with pale, gold spots. The breeding female is similar, but with less black. When in winter plumage, both sexes have grey-brown upperparts, pale grey-brown underparts, and a whitish eyebrow. The head is small, along with the bill. It is similar to two other golden plovers, European and Pacific. The American golden plover is smaller, slimmer and relatively longer-legged than European golden plover (Pluvialis apricaria) which also has white axillary (armpit) feathers. It is more similar to Pacific golden plover (Pluvialis fulva) with which it was once considered conspecific under the name ""lesser golden plover"". The Pacific golden plover is slimmer than the American species, has a shorter primary projection, and longer legs, and is usually yellower on the back.",0.1642717868089676,0.0035359433386474848,0.1025727242231369,0.03075757622718811,0.035960353910923004,0.06034239009022713,0.04745543748140335
What is the basin country to the lake?,Switzerland,['Switzerland'],[],1,"Lucerne basin, 38 miles (61 km) long with an average depth of 1,148 feet (350 m), is by far the larger of the two basins. It is in this part of the lake that the maximum depth of 1,486 feet (453 m) is found. Lucerne basin contains 92% of the water in Lake Chelan and 74% of the surface area, leaving Wapato with only 8% of the total volume of water and 26% of the surface area. The upper basin of Lake Chelan is surrounded by mountainous terrain, resulting in few beaches along the shoreline. Approximately 50 miles (80 km) of the shoreline of this basin are in National Forest lands, and 12 miles (19 km) in National Park lands.",0.5829313397407532,0.48641499876976013,0.1705334633588791,0.01712660677731037,0.0392627976834774,0.11147675663232803,0.03355787321925163
Who is the founder of the building in the image?,Lord shiva,['Naraina Pillai'],[],0,"Arulmigou Shri Madhur Kannanour Mariamman Thirukkovil, Port-Louis in Mauritius Mariamman Temple, Ho Chi Minh City in Vietnam Mariamman Temple, Bangkok in Thailand Mariamman Temple, Pretoria Punnainallur Mariamman Samayapuram Mariamman Temple Sri Mahamariamman Temple, Kuala Lumpur, Malaysia Sri Mariamman Temple, Medan, Indonesia Sri MahaMariamman Temple, Penang, Malaysia Sri Mariamman Temple, Singapore Sri MuthuMariamman Temple, Negombo Mariamman Temple, Pretoria Matale Sri Muthumariyamman Temple, Matale-Sri Lanka There are many Mariamman temples outside India, in Mauritius, Sri Lanka (Mari Mata Temple Rattan Tallow Akbar Road Saddar Karachi Pakistan, in Karachi 5 Mari Mata Temples, Rattan Tallow Temple Soyam Parghat Temple. In Karachi five temples of Mari Mata). Malaysia, Singapore, Thailand, Fiji, Fiji Maha Shakti Mata Temple Nadi and Suva, Guyana, Vietnam, Trinidad and Tobago, Germany and South Africa, the product of efforts of the Tamil diaspora. Some notable temples include the Sri Mariamman temple in Singapore, Sri Mariamman temple in Bangkok, a Mariamman temple in Pretoria, South Africa, as well as one in Sri Mariamman Temple, Medan, Sri Mariamman Temple Karachi Pakistan, (Marathi Peoples Calling=Mari Aayi)(Shri Mari Mata Temple Rattan Tallow Akbar Road Saddar Karachi Pakistan.) Indonesia. There are also many Mariamman temple in every state of Malaysia. Some notable temples include the Queen Street Sri MahaMariamman Temple, Penang in George Town, Sri Sithala Maha Mariamman Temple, Pekan Getah Tapah, Lorong Kulit Sri Muthu Mariamman Temple in George Town, Sri Rudra Verra Muthu MahaMariamman Temple in Air Itam, Sri Maha Mariamman Devasthanam in Arau, Sri Maha Mariamman Devasthanam in Alor Setar, Sri Maha Mariamman Temple in Sungai Petani,  Sri Maha Mariamman Temple in Ipoh, Sri Nagamuthu Mariamman Temple in Taiping, Sri Maha Mariamman Temple in Gopeng, Sri MahaMariamman Temple, Kuala Lumpur, Sri Maha Mariamman Temple in Klang, Sri Maha Mariamman Temple in Chukai",0.03455565124750137,0.0008187426719814539,0.0009475341066718102,0.001017683302052319,0.0035831292625516653,0.0008200219017453492,0.010904102586209774
What is the area in square kilometre occupied by this park?,1000,['153.240771484375'],[],0,Geographical features in the area of the North Cascades National Park can be found in this image map:,0.057849518954753876,0.0007247797911986709,0.020142246037721634,0.0012118713930249214,0.0018887968035414815,0.0007466146489605308,0.0018814498325809836
What is this park named after?,Nationals,['Washington Nationals'],[],0,"The Baltimore–Washington metroplex has several stadiums that meet the NHL's criteria for hosting the Winter Classic, and speculation included RFK Stadium and Nationals Park in Washington, D.C.; FedExField in Landover, Maryland; and Oriole Park at Camden Yards in Baltimore. A desire to keep the game in the city proper and Nationals Park's more modern amenities made Nationals Park the early favorite.  On September 10, 2014, the NHL confirmed the game would be played at Nationals Park.",0.6518917083740234,0.0013227213639765978,0.11234202980995178,0.1895557940006256,0.05592333897948265,0.010153480805456638,0.4068656265735626
